Timestamp [ms],CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Disk read throughput [KB/s],Disk write throughput [KB/s],Network received throughput [KB/s],Network transmitted throughput [KB/s]
1374246065,2,5851.9989,731.4998625,12.5,8388608,1073740,0,1,12,29.2
1374246365,2,5851.9989,747.1051929,12.76666667,8388608,967484,0,1,14.93333333,37.4
1374246665,2,5851.9989,782.2171863,13.36666667,8388608,1001038.4,0,1.6,12.86666667,30.86666667
1374246965,2,5851.9989,782.2171863,13.36666667,8388608,917153.0667,0,0.933333333,11.66666667,29.2
1374247265,2,5851.9989,704.1905343,12.03333333,8388608,984261.6,0,1,13.46666667,32
1374247565,2,5851.9989,774.4145211,13.23333333,8388608,805304.8,0,1,14.06666667,36
1374247865,2,5851.9989,778.3158537,13.3,8388608,727011.7333,0,1,11.8,29.13333333
1374248165,2,5851.9989,733.4505288,12.53333333,8388608,855636.8,0,1.666666667,11.73333333,29.26666667
1374248465,2,5851.9989,729.5491962,12.46666667,8388608,894783.7333,0,1.133333333,14.4,36.33333333
1374248765,2,5851.9989,784.1678526,13.4,8388608,950707.4667,0,1,13,31.73333333
1374249066,2,5851.9989,797.8225167,13.63333333,8388608,1040185.333,0,0.933333333,11.66666667,29.06666667
1374249366,2,5851.9989,706.1412006,12.06666667,8388608,1107293.867,0,1,13.4,31.33333333
1374249666,2,5851.9989,768.5625222,13.13333333,8388608,1006630.4,0,1,14.13333333,36.73333333
1374249966,2,5851.9989,784.1678526,13.4,8388608,894782.1333,0,1.333333333,11.66666667,29.13333333
1374250266,2,5851.9989,739.3025277,12.63333333,8388608,1045777.867,0,1,11.66666667,29.2
1374250566,2,5851.9989,713.9438658,12.2,8388608,1012224,0,1.266666667,14.33333333,35.4
1374250866,2,5851.9989,786.1185189,13.43333333,8388608,911560.8,0,0.866666667,13.13333333,32.73333333
1374251166,2,5851.9989,793.9211841,13.56666667,8388608,1084925.333,0,0.933333333,11.8,29.13333333
1374251466,2,5851.9989,713.9438658,12.2,8388608,1146441.067,0,1.066666667,12.93333333,30.13333333
1374251766,2,5851.9989,749.0558592,12.8,8388608,1179994.933,0,1.8,14,37.13333333
1374252066,2,5851.9989,811.4771808,13.86666667,8388608,1017816,0,1.8,12.2,30.2
1374252366,2,5851.9989,756.8585244,12.93333333,8388608,1163217.867,0,1,11.8,29.13333333
1374252666,2,5851.9989,702.239868,12,8388608,978668.5333,0,1.266666667,13.86666667,34
1374252966,2,5851.9989,788.0691852,13.46666667,8388608,911560,0,1,13.53333333,34.13333333
1374253266,2,5851.9989,895.3558317,15.3,8388608,777342.6667,0,2,30.93333333,42.26666667
1374253566,2,5851.9989,1150.893117,19.66666667,8388608,1034593.333,0,1,32.13333333,46.33333333
1374253866,2,5851.9989,1045.557137,17.86666667,8388608,1314212.8,0,0.866666667,52,57.73333333
1374254166,2,5851.9989,1285.489092,21.96666667,8388608,1364544.8,0,0.933333333,53.46666667,64.26666667
1374254466,2,5851.9989,1318.650419,22.53333333,8388608,1549093.333,0,1.666666667,37.33333333,60.53333333
1374254766,2,5851.9989,1102.12646,18.83333333,8388608,1224735.2,0,1.066666667,47.8,48.93333333
1374255066,2,5851.9989,1088.471795,18.6,8388608,1152033.867,0,0.866666667,37.33333333,59.8
1374255366,2,5851.9989,866.0958372,14.8,8388608,1330990.133,0,0.866666667,13.46666667,33.13333333
1374255666,2,5851.9989,788.0691852,13.46666667,8388608,978668.8,0,1.066666667,11.66666667,29.2
1374255966,2,5851.9989,713.9438658,12.2,8388608,945114.4,0,1,13.13333333,31
1374256266,2,5851.9989,760.759857,13,8388608,1034593.867,0,1.266666667,14.13333333,36.8
1374256566,2,5851.9989,811.4771808,13.86666667,8388608,878006.1333,0,0.933333333,12,29.6
1374256866,2,5851.9989,745.1545266,12.73333333,8388608,721418.4,0,1.333333333,11.66666667,29.2
1374257166,2,5851.9989,717.8451984,12.26666667,8388608,894782.6667,0,0.933333333,14,34.66666667
1374257467,2,5851.9989,790.0198515,13.5,8388608,788527.7333,0,1,13.33333333,33.4
1374257767,2,5851.9989,856.3425057,14.63333333,8388608,1582648.8,160.8666667,22.66666667,11.8,29.6
1374258067,2,5851.9989,723.6971973,12.36666667,8388608,1247104.267,0,4.133333333,11.73333333,29.33333333
1374258367,2,5851.9989,737.3518614,12.6,8388608,950707.2,32.4,4.333333333,14.66666667,37.2
1374258667,2,5851.9989,805.6251819,13.76666667,8388608,950706.9333,0,1.6,12.86666667,30.8
1374258967,2,5851.9989,780.26652,13.33333333,8388608,1006631.467,0,1,11.8,29.26666667
1374259267,2,5851.9989,704.1905343,12.03333333,8388608,1146441.067,0,1,13.46666667,32.26666667
1374259567,2,5851.9989,780.26652,13.33333333,8388608,900374.9333,0,1,14,35.66666667
1374259867,2,5851.9989,805.6251819,13.76666667,8388608,715826.6667,0,1,11.8,29.26666667
1374260167,2,5851.9989,751.0065255,12.83333333,8388608,984261.6,0,1,11.8,29.2
1374260467,2,5851.9989,733.4505288,12.53333333,8388608,693456.2667,0,1,14.33333333,35.66666667
1374260767,2,5851.9989,793.9211841,13.56666667,8388608,665494.9333,0,1.8,13.13333333,32.53333333
1374261067,2,5851.9989,790.0198515,13.5,8388608,721419.2,0,0.933333333,11.73333333,29.2
1374261367,2,5851.9989,721.746531,12.33333333,8388608,760565.8667,0,0.933333333,12.73333333,29.46666667
1374261667,2,5851.9989,741.253194,12.66666667,8388608,911560.2667,0,1,14.13333333,37.8
1374261967,2,5851.9989,811.4771808,13.86666667,8388608,810897.3333,0,1,12.26666667,30.06666667
1374262267,2,5851.9989,764.6611896,13.06666667,8388608,794120,0,1.266666667,11.73333333,29.26666667
1374262567,2,5851.9989,706.1412006,12.06666667,8388608,950707.2,0,0.933333333,13.73333333,33.13333333
1374262867,2,5851.9989,778.3158537,13.3,8388608,1034593.333,0,1.066666667,13.73333333,34.86666667
1374263167,2,5851.9989,795.8718504,13.6,8388608,889190.1333,0,1.333333333,11.73333333,29.2
1374263467,2,5851.9989,733.4505288,12.53333333,8388608,961892,0,1,11.8,29.2
1374263767,2,5851.9989,723.6971973,12.36666667,8388608,973076.8,0,1,14.53333333,36.8
1374264067,2,5851.9989,791.9705178,13.53333333,8388608,777342.4,0,1,12.8,31.2
1374264367,2,5851.9989,778.3158537,13.3,8388608,917152.8,0,1.333333333,11.73333333,29.13333333
1374264667,2,5851.9989,719.7958647,12.3,8388608,872413.6,0,1.533333333,11.66666667,29.2
1374264967,2,5851.9989,735.4011951,12.56666667,8388608,878005.6,0,1,14.66666667,37.4
1374265267,2,5851.9989,811.4771808,13.86666667,8388608,838859.4667,0,1,12.66666667,30.6
1374265567,2,5851.9989,770.5131885,13.16666667,8388608,989853.8667,0,1,11.73333333,29.2
1374265867,2,5851.9989,708.0918669,12.1,8388608,978668.5333,0,1,13.46666667,32.33333333
1374266168,2,5851.9989,784.1678526,13.4,8388608,950707.2,0,1,14,35.8
1374266468,2,5851.9989,790.0198515,13.5,8388608,933929.8667,0,1.066666667,11.8,29.13333333
1374266768,2,5851.9989,745.1545266,12.73333333,8388608,833266.1333,0,1,11.86666667,29.2
1374267068,2,5851.9989,727.5985299,12.43333333,8388608,1006631.2,0,1.533333333,14.06666667,35.13333333
1374267368,2,5851.9989,795.8718504,13.6,8388608,933929.8667,0,0.933333333,13.26666667,33.2
1374267668,2,5851.9989,784.1678526,13.4,8388608,732604,0,1.333333333,11.8,29.13333333
1374267968,2,5851.9989,723.6971973,12.36666667,8388608,872413.6,0,1,11.8,29.2
1374268268,2,5851.9989,733.4505288,12.53333333,8388608,782935.2,0,1,14.6,37.2
1374268568,2,5851.9989,809.5265145,13.83333333,8388608,850043.7333,0,1,12.86666667,30.73333333
1374268868,2,5851.9989,784.1678526,13.4,8388608,922744.8,0,1,11.73333333,29.13333333
1374269168,2,5851.9989,702.239868,12,8388608,1006631.467,0,1,13.26666667,31.6
1374269468,2,5851.9989,770.5131885,13.16666667,8388608,1045777.333,0,1,13.93333333,36.26666667
1374269768,2,5851.9989,807.5758482,13.8,8388608,1101701.067,8.4,3.4,12,29.4
1374270068,2,5851.9989,747.1051929,12.76666667,8388608,995446.4,0,1.333333333,11.8,29.33333333
1374270368,2,5851.9989,713.9438658,12.2,8388608,1062554.4,0,1,13.93333333,34.73333333
1374270668,2,5851.9989,786.1185189,13.43333333,8388608,922744.8,0,1,13.26666667,33.33333333
1374270968,2,5851.9989,793.9211841,13.56666667,8388608,1006631.2,0,1,11.73333333,29.13333333
1374271269,2,5851.9989,721.746531,12.33333333,8388608,1291843.2,0,1.8,11.86666667,29.2
1374271568,2,5851.9989,743.2038603,12.7,8388608,1207957.6,0,0.933333333,14.93333333,37.8
1374271868,2,5851.9989,813.4278471,13.9,8388608,838858.4,0,1,12.33333333,30.26666667
1374272168,2,5851.9989,770.5131885,13.16666667,8388608,771750.4,0,0.933333333,11.8,29.2
1374272468,2,5851.9989,692.4865365,11.83333333,8388608,822082.4,0,1,13.6,32.93333333
1374272768,2,5851.9989,776.3651874,13.26666667,8388608,922745.6,0,1,13.8,35.4
1374273068,2,5851.9989,795.8718504,13.6,8388608,905968,0,1,11.66666667,29.2
1374273368,2,5851.9989,735.4011951,12.56666667,8388608,900375.7333,0,1.6,11.8,29.2
1374273668,2,5851.9989,719.7958647,12.3,8388608,956300,0,1.066666667,14.33333333,35.86666667
1374273968,2,5851.9989,795.8718504,13.6,8388608,637532,0,1,13.2,32.26666667
1374274268,2,5851.9989,795.8718504,13.6,8388608,872413.6,0,1.4,11.73333333,29.2
1374274568,2,5851.9989,717.8451984,12.26666667,8388608,855636,0,2.333333333,12.73333333,29.66666667
1374274868,2,5851.9989,725.6478636,12.4,8388608,956299.2,0,1.933333333,12.46666667,32.33333333
1374275168,2,5851.9989,704.1905343,12.03333333,8388608,939522.4,0,1,12.2,31.06666667
1374275469,2,5851.9989,706.1412006,12.06666667,8388608,805305.6,0,1.266666667,11.66666667,28.86666667
1374275769,2,5851.9989,725.6478636,12.4,8388608,889190.4,0,1,13,32.8
1374276069,2,5851.9989,795.8718504,13.6,8388608,989853.6,0,1,12.26666667,30.13333333
1374276369,2,5851.9989,760.759857,13,8388608,771750.4,0,1,11.73333333,29.13333333
1374276669,2,5851.9989,719.7958647,12.3,8388608,1107294.4,0,1,13.2,31.13333333
1374276969,2,5851.9989,762.7105233,13.03333333,8388608,1006631.2,0,1,13.73333333,36.33333333
1374277269,2,5851.9989,795.8718504,13.6,8388608,872414.4,0,1.6,12.33333333,30
1374277569,2,5851.9989,772.4638548,13.2,8388608,822081.6,0,0.933333333,11.73333333,29.2
1374277869,2,5851.9989,700.2892017,11.96666667,8388608,1006630.4,0,0.928571429,13.06666667,30.26666667
1374278169,2,5851.9989,756.8585244,12.93333333,8388608,989854.4,0,13.66666667,13.73333333,36.6
1374278469,2,5851.9989,791.9705178,13.53333333,8388608,1409283.2,0,1.4,12.26666667,30.33333333
1374278769,2,5851.9989,778.3158537,13.3,8388608,1191180,0,1.466666667,11.8,29.13333333
1374279069,2,5851.9989,747.1051929,12.76666667,8388608,1056963.2,0,0.714285714,11.8,29.13333333
1374279369,2,5851.9989,743.2038603,12.7,8388608,838859.2,0,0.8,14.6,37.26666667
1374279669,2,5851.9989,752.9571918,12.86666667,8388608,1107294.4,0,1.6,12.86666667,30.93333333
1374279969,2,5851.9989,786.1185189,13.43333333,8388608,872413.6,0,0.8,11.73333333,29.2
1374280269,2,5851.9989,743.2038603,12.7,8388608,648717.6,0,0.8,11.66666667,29.2
1374280569,2,5851.9989,719.7958647,12.3,8388608,973076,0,0.8,13.4,32.2
1374280869,2,5851.9989,749.0558592,12.8,8388608,1241512,0,0.8,13.46666667,35.06666667
1374281169,2,5851.9989,770.5131885,13.16666667,8388608,1157626.4,0,1.266666667,12.33333333,30
1374281469,2,5851.9989,774.4145211,13.23333333,8388608,1040185.6,0,0.8,11.73333333,29.13333333
1374281769,2,5851.9989,723.6971973,12.36666667,8388608,973076.8,0,0.933333333,11.8,29.26666667
1374282069,2,5851.9989,739.3025277,12.63333333,8388608,973076.8,0,0.866666667,14.6,37.2
1374282369,2,5851.9989,772.4638548,13.2,8388608,1207957.333,0,0.866666667,12.6,30.66666667
1374282669,2,5851.9989,774.4145211,13.23333333,8388608,1118478.667,0,0.866666667,11.73333333,29.2
1374282969,2,5851.9989,735.4011951,12.56666667,8388608,950706.6667,0,0.8,11.73333333,29.2
1374283270,2,5851.9989,729.5491962,12.46666667,8388608,967484.2667,0,1.333333333,14.4,35.73333333
1374283570,2,5851.9989,762.7105233,13.03333333,8388608,738196.8,0,1,13.13333333,32.46666667
1374283870,2,5851.9989,766.6118559,13.1,8388608,933929.6,0,0.866666667,11.73333333,29.13333333
1374284170,2,5851.9989,751.0065255,12.83333333,8388608,682271.2,0,0.8,11.73333333,29.26666667
1374284470,2,5851.9989,710.0425332,12.13333333,8388608,911560,0,1,13.4,32.06666667
1374284770,2,5851.9989,745.1545266,12.73333333,8388608,788528,0,0.866666667,13.26666667,34.66666667
1374285070,2,5851.9989,801.7238493,13.7,8388608,995445.8667,0,0.866666667,12.4,30.4
1374285370,2,5851.9989,770.5131885,13.16666667,8388608,1168810.133,0,1.466666667,11.73333333,29.26666667
1374285670,2,5851.9989,719.7958647,12.3,8388608,1168811.467,0,1.533333333,13.53333333,32.46666667
1374285970,2,5851.9989,791.9705178,13.53333333,8388608,1029000.533,0,0.866666667,14,35.73333333
1374286270,2,5851.9989,790.0198515,13.5,8388608,838858.9333,0,0.933333333,11.66666667,29.06666667
1374286570,2,5851.9989,756.8585244,12.93333333,8388608,961891.7333,0,0.8,11.73333333,29.26666667
1374286870,2,5851.9989,715.8945321,12.23333333,8388608,945114.1333,0,1.266666667,14.06666667,34.4
1374287170,2,5851.9989,786.1185189,13.43333333,8388608,961891.4667,0,0.866666667,13.53333333,33.93333333
1374287470,2,5851.9989,776.3651874,13.26666667,8388608,945114.4,0,0.8,11.73333333,29.13333333
1374287770,2,5851.9989,741.253194,12.66666667,8388608,961892,0,0.8,11.73333333,29.2
1374288070,2,5851.9989,733.4505288,12.53333333,8388608,1146441.6,0,1,14.4,36.66666667
1374288370,2,5851.9989,788.0691852,13.46666667,8388608,743787.7333,0,0.866666667,12.86666667,31.46666667
1374288670,2,5851.9989,766.6118559,13.1,8388608,945114.4,0,0.8,11.73333333,29.26666667
1374288970,2,5851.9989,733.4505288,12.53333333,8388608,788526.9333,0,1,13,30.2
1374289270,2,5851.9989,758.8091907,12.96666667,8388608,1101701.6,0,0.866666667,13.8,37
1374289570,2,5851.9989,799.773183,13.66666667,8388608,1034593.067,0,0.8,12.2,30
1374289870,2,5851.9989,766.6118559,13.1,8388608,1090516.8,0,0.8,11.73333333,29.26666667
1374290170,2,5851.9989,702.239868,12,8388608,1023408.267,0,0.8,13.53333333,32.66666667
1374290470,2,5851.9989,786.1185189,13.43333333,8388608,1023407.733,0,1.666666667,13.86666667,35.53333333
1374290770,2,5851.9989,776.3651874,13.26666667,8388608,956299.2,0,0.8,11.66666667,29.2
1374291070,2,5851.9989,749.0558592,12.8,8388608,905967.2,0,1.266666667,11.8,29.13333333
1374291370,2,5851.9989,721.746531,12.33333333,8388608,1012223.2,0,1.466666667,14.13333333,35.2
1374291670,2,5851.9989,788.0691852,13.46666667,8388608,743788.8,0,0.866666667,13.26666667,33.06666667
1374291970,2,5851.9989,782.2171863,13.36666667,8388608,911560,0,0.8,11.8,29.26666667
1374292270,2,5851.9989,735.4011951,12.56666667,8388608,1241511.2,0,0.8,11.8,29.26666667
1374292570,2,5851.9989,727.5985299,12.43333333,8388608,1006631.2,0,1.2,14.26666667,35.2
1374292870,2,5851.9989,776.3651874,13.26666667,8388608,637533.0667,0,0.866666667,13.2,33.06666667
1374293170,2,5851.9989,778.3158537,13.3,8388608,917152.8,0,1.933333333,11.73333333,29.2
1374293471,2,5851.9989,743.2038603,12.7,8388608,1202365.6,0,0.8,11.73333333,29.06666667
1374293771,2,5851.9989,725.6478636,12.4,8388608,1079332.267,0,0.866666667,14.26666667,35.6
1374294071,2,5851.9989,784.1678526,13.4,8388608,878005.3333,0,0.866666667,13,32.26666667
1374294371,2,5851.9989,774.4145211,13.23333333,8388608,1112886.667,0,0.8,11.8,29.2
1374294671,2,5851.9989,741.253194,12.66666667,8388608,1029001.333,0,0.8,11.73333333,29.13333333
1374294971,2,5851.9989,741.253194,12.66666667,8388608,732603.4667,0,0.8,14.66666667,37.26666667
1374295271,2,5851.9989,803.6745156,13.73333333,8388608,799712,0,1,12.8,30.8
1374295571,2,5851.9989,764.6611896,13.06666667,8388608,900375.7333,0,0.866666667,11.73333333,29.2
1374295871,2,5851.9989,717.8451984,12.26666667,8388608,1163217.867,0,0.8,13.33333333,31.33333333
1374296171,2,5851.9989,780.26652,13.33333333,8388608,1135256.267,0,0.8,14,36.53333333
1374296471,2,5851.9989,784.1678526,13.4,8388608,1029000.533,0,0.8,11.86666667,29.4
1374296771,2,5851.9989,754.9078581,12.9,8388608,911560,0,0.866666667,11.8,29.13333333
1374297071,2,5851.9989,717.8451984,12.26666667,8388608,1017816,0,1.466666667,13.6,33
1374297371,2,5851.9989,784.1678526,13.4,8388608,956300,0,0.8,13.73333333,35.13333333
1374297671,2,5851.9989,780.26652,13.33333333,8388608,810897.3333,0,1.466666667,11.66666667,29.26666667
1374297971,2,5851.9989,741.253194,12.66666667,8388608,967484,0,0.8,11.66666667,29.2
1374298271,2,5851.9989,735.4011951,12.56666667,8388608,1001038.933,0,1.466666667,14.4,36.6
1374298571,2,5851.9989,797.8225167,13.63333333,8388608,995445.8667,0,0.866666667,12.93333333,31.53333333
1374298871,2,5851.9989,774.4145211,13.23333333,8388608,822082.1333,0,1,11.8,29.2
1374299171,2,5851.9989,717.8451984,12.26666667,8388608,749380.2667,0,0.866666667,13.2,30.73333333
1374299471,2,5851.9989,766.6118559,13.1,8388608,883598.1333,0,0.8,13.93333333,36.86666667
1374299771,2,5851.9989,793.9211841,13.56666667,8388608,1140848.8,0,1,12.06666667,29.66666667
1374300071,2,5851.9989,752.9571918,12.86666667,8388608,961891.7333,0,1.466666667,11.8,29.2
1374300371,2,5851.9989,731.4998625,12.5,8388608,866820.8,0,0.866666667,14,34.06666667
1374300671,2,5851.9989,788.0691852,13.46666667,8388608,738196.2667,0,0.866666667,13.4,34
1374300971,2,5851.9989,784.1678526,13.4,8388608,878005.6,0,0.866666667,11.8,29.13333333
1374301271,2,5851.9989,739.3025277,12.63333333,8388608,883598.1333,0,0.8,11.73333333,29.26666667
1374301571,2,5851.9989,727.5985299,12.43333333,8388608,861228.2667,0,0.8,14.6,37.33333333
1374301871,2,5851.9989,780.26652,13.33333333,8388608,782934.4,0,0.8,12.8,30.8
1374302171,2,5851.9989,790.0198515,13.5,8388608,1012222.933,0,0.8,11.73333333,29.2
1374302471,2,5851.9989,708.0918669,12.1,8388608,1224735.2,0,0.8,13.26666667,31.6
1374302772,2,5851.9989,770.5131885,13.16666667,8388608,788527.4667,0,1.533333333,13.93333333,36.4
1374303072,2,5851.9989,799.773183,13.66666667,8388608,743787.7333,0.066666667,1.533333333,11.86666667,29.33333333
1374303372,2,5851.9989,760.759857,13,8388608,743788.2667,0,1.333333333,11.73333333,29.2
1374303672,2,5851.9989,723.6971973,12.36666667,8388608,827674.1333,0,0.866666667,14.13333333,34.8
1374303972,2,5851.9989,774.4145211,13.23333333,8388608,883598.4,0.066666667,1.866666667,13.33333333,33.4
1374304271,2,5851.9989,786.1185189,13.43333333,8388608,922745.0667,0,0.8,11.66666667,29.13333333
1374304571,2,5851.9989,733.4505288,12.53333333,8388608,917152.8,0,0.8,11.73333333,29.26666667
1374304871,2,5851.9989,733.4505288,12.53333333,8388608,950706.4,0,0.933333333,14.66666667,37.33333333
1374305171,2,5851.9989,786.1185189,13.43333333,8388608,1040185.6,0,0.866666667,12.73333333,30.86666667
1374305471,2,5851.9989,842.6878416,14.4,8388608,1051369.867,160.8666667,21.93333333,11.73333333,29.66666667
1374305771,2,5851.9989,715.8945321,12.23333333,8388608,1705682.133,0,3.2,13.33333333,31.8
1374306071,2,5851.9989,778.3158537,13.3,8388608,995446.1333,32.4,4.8,14,36.26666667
1374306371,2,5851.9989,793.9211841,13.56666667,8388608,1040184.8,0,1.4,11.8,29.13333333
1374306671,2,5851.9989,741.253194,12.66666667,8388608,905967.2,0,0.8,11.66666667,29.2
1374306971,2,5851.9989,721.746531,12.33333333,8388608,704640.8,0,0.8,14.26666667,35.66666667
1374307272,2,5851.9989,770.5131885,13.16666667,8388608,805304.8,0,0.8,12.86666667,32.26666667
1374307572,2,5851.9989,786.1185189,13.43333333,8388608,693456,0,1.133333333,11.66666667,29.2
1374307872,2,5851.9989,733.4505288,12.53333333,8388608,771750.4,0,0.8,11.8,29.2
1374308172,2,5851.9989,733.4505288,12.53333333,8388608,771750.4,0,0.8,14.6,37.33333333
1374308472,2,5851.9989,784.1678526,13.4,8388608,905968,0,0.8,12.8,30.8
1374308772,2,5851.9989,795.8718504,13.6,8388608,1056962.4,0,0.8,11.73333333,29.26666667
1374309072,2,5851.9989,723.6971973,12.36666667,8388608,1258288.8,0,0.8,13.4,31.53333333
1374309372,2,5851.9989,768.5625222,13.13333333,8388608,989853.6,0,0.8,14.06666667,36.4
1374309672,2,5851.9989,793.9211841,13.56666667,8388608,771749.6,0,2.266666667,11.73333333,29.2
1374309972,2,5851.9989,751.0065255,12.83333333,8388608,850044.2667,0,1.4,11.73333333,29.26666667
1374310272,2,5851.9989,719.7958647,12.3,8388608,1124072,0,0.733333333,14.26666667,35.46666667
1374310572,2,5851.9989,776.3651874,13.26666667,8388608,704641.6,0,0.8,13.06666667,32.66666667
1374310872,2,5851.9989,778.3158537,13.3,8388608,838859.2,0,0.8,11.73333333,29.13333333
1374311172,2,5851.9989,729.5491962,12.46666667,8388608,1023408,0,0.8,11.66666667,29.2
1374311472,2,5851.9989,737.3518614,12.6,8388608,754973.6,0,0.8,14.53333333,37.26666667
1374311772,2,5851.9989,793.9211841,13.56666667,8388608,743788.2667,0,0.8,12.8,30.86666667
1374312072,2,5851.9989,793.9211841,13.56666667,8388608,861227.7333,0,0.8,11.73333333,29.2
1374312372,2,5851.9989,711.9931995,12.16666667,8388608,1107295.2,0,0.733333333,13.46666667,32.33333333
1374312672,2,5851.9989,774.4145211,13.23333333,8388608,1023408,0,0.8,13.93333333,35.8
1374312972,2,5851.9989,784.1678526,13.4,8388608,872413.6,0,0.8,11.66666667,29.33333333
1374313272,2,5851.9989,743.2038603,12.7,8388608,939521.6,0,1,11.8,29.26666667
1374313572,2,5851.9989,731.4998625,12.5,8388608,693456.5333,0,0.866666667,14.26666667,35.4
1374313872,2,5851.9989,778.3158537,13.3,8388608,822081.6,0,0.8,13.06666667,32.66666667
1374314172,2,5851.9989,793.9211841,13.56666667,8388608,738196,0,0.933333333,11.8,29.13333333
1374314472,2,5851.9989,723.6971973,12.36666667,8388608,782934.4,0,0.933333333,12.53333333,29.4
1374314772,2,5851.9989,756.8585244,12.93333333,8388608,704641.6,0,0.733333333,14.2,37.53333333
1374315072,2,5851.9989,790.0198515,13.5,8388608,710233.3333,0,0.8,12.33333333,30.26666667
1374315373,2,5851.9989,784.1678526,13.4,8388608,939522.4,0,1.266666667,11.86666667,29.33333333
1374315673,2,5851.9989,719.7958647,12.3,8388608,905967.2,0,0.8,13.53333333,32.46666667
1374315973,2,5851.9989,780.26652,13.33333333,8388608,939521.6,0,1.6,14,35.6
1374316273,2,5851.9989,790.0198515,13.5,8388608,905968,0,1.6,11.66666667,29.13333333
1374316573,2,5851.9989,743.2038603,12.7,8388608,822081.6,0,0.8,11.8,29.2
1374316873,2,5851.9989,733.4505288,12.53333333,8388608,1017816.8,0,1,14.26666667,35.66666667
1374317173,2,5851.9989,774.4145211,13.23333333,8388608,1084924.533,0,0.866666667,13.13333333,32.53333333
1374317473,2,5851.9989,797.8225167,13.63333333,8388608,956300,0,1.733333333,11.66666667,29.13333333
1374317773,2,5851.9989,727.5985299,12.43333333,8388608,872413.6,0,0.933333333,12.86666667,29.8
1374318073,2,5851.9989,754.9078581,12.9,8388608,878005.3333,0,0.866666667,14.06666667,37.33333333
1374318373,2,5851.9989,795.8718504,13.6,8388608,1017816.267,0,0.8,12.2,30
1374318673,2,5851.9989,764.6611896,13.06666667,8388608,911560.5333,0,0.8,11.66666667,29.06666667
1374318973,2,5851.9989,717.8451984,12.26666667,8388608,1135255.733,0,0.8,13.8,33.53333333
1374319273,2,5851.9989,776.3651874,13.26666667,8388608,939521.6,0,0.8,13.66666667,34.66666667
1374319573,2,5851.9989,788.0691852,13.46666667,8388608,872413.6,0,0.8,11.73333333,29.13333333
1374319873,2,5851.9989,737.3518614,12.6,8388608,777343.2,0,1.333333333,11.8,29.13333333
1374320173,2,5851.9989,735.4011951,12.56666667,8388608,766158.1333,0,0.8,14.53333333,36.66666667
1374320473,2,5851.9989,791.9705178,13.53333333,8388608,682272,0,1,12.93333333,31.46666667
1374320773,2,5851.9989,790.0198515,13.5,8388608,878005.6,0,1.333333333,11.8,29.26666667
1374321073,2,5851.9989,711.9931995,12.16666667,8388608,1124071.467,0,0.866666667,13,30.86666667
1374321373,2,5851.9989,770.5131885,13.16666667,8388608,766157.3333,0,0.8,13.86666667,36.8
1374321673,2,5851.9989,768.5625222,13.13333333,8388608,894782.6667,0,1.933333333,12.06666667,29.66666667
1374321973,2,5851.9989,780.26652,13.33333333,8388608,1062554.933,0,1.266666667,11.73333333,29.13333333
1374322273,2,5851.9989,713.9438658,12.2,8388608,945114.6667,0,0.8,13.33333333,31.66666667
1374322573,2,5851.9989,778.3158537,13.3,8388608,900375.2,0,14.06666667,14.13333333,36.4
1374322873,2,5851.9989,793.9211841,13.56666667,8388608,894782.1333,0,0.866666667,11.73333333,29.13333333
1374323174,2,5851.9989,752.9571918,12.86666667,8388608,1163218.4,0,0.8,11.66666667,29.13333333
1374323474,2,5851.9989,735.4011951,12.56666667,8388608,939522.6667,0,0.8,14.06666667,34.73333333
1374323774,2,5851.9989,784.1678526,13.4,8388608,1112887.2,0,0.8,13.33333333,33.53333333
1374324074,2,5851.9989,795.8718504,13.6,8388608,1096109.333,0,1,11.73333333,29.06666667
1374324374,2,5851.9989,741.253194,12.66666667,8388608,917152.2667,0,0.933333333,11.73333333,29.2
1374324674,2,5851.9989,739.3025277,12.63333333,8388608,1051370.4,0,0.8,14.46666667,36.86666667
1374324974,2,5851.9989,791.9705178,13.53333333,8388608,1096109.333,0,0.933333333,12.8,31.13333333
1374325274,2,5851.9989,779.5698535,13.32142857,8388608,916752.8571,0,0.928571429,12.5,31.35714286
1374325574,2,5851.9989,719.7958647,12.3,8388608,956298.9333,0,0.8,13.06666667,30.06666667
1374325874,2,5851.9989,752.9571918,12.86666667,8388608,805305.0667,0,0.8,13.93333333,37.13333333
1374326174,2,5851.9989,821.2305123,14.03333333,8388608,838858.9333,0,0.8,12.33333333,29.93333333
1374326474,2,5851.9989,776.3651874,13.26666667,8388608,945114.6667,0,0.8,11.8,29.2
1374326774,2,5851.9989,713.9438658,12.2,8388608,894783.2,0,0.8,13.66666667,32.86666667
1374327074,2,5851.9989,772.4638548,13.2,8388608,939522.4,0,0.8,13.8,35.33333333
1374327374,2,5851.9989,805.6251819,13.76666667,8388608,973077.0667,8.4,3.6,11.8,29.26666667
1374327674,2,5851.9989,739.3025277,12.63333333,8388608,872413.3333,0,1.333333333,11.8,29.33333333
1374327974,2,5851.9989,756.5798578,12.92857143,8388608,988655.7143,0,0.928571429,13,33.07142857
1374328274,2,5851.9989,790.0198515,13.5,8388608,995446.6667,0,1.666666667,13.13333333,32.46666667
